idx,sentence1,sentence2,label
791,The monkey is hanging from the trees.,The monkey swung from branch to branch.,2.0
90,A woman pours oil into a skillet from a plastic bottle while she is talking.,An older woman is pouring oil into a skillet on the stove.,3.799999952316284
3406,The jury awarded TVT about $23 million in compensatory damages and roughly $108 million in punitive damages.,"TVT Records sought $360 million in punitive damages and $30 million in compensatory damages, officials said.",1.75
2673,"Gillette shares rose $1.45, or 4.5 percent, to $33.95 in afternoon New York Stock Exchange trading.",Shares of Gillette closed down 45 cents at $33.70 in trading Wednesday on the New York Stock Exchange.,2.0
5156,Hong Kong set for huge democracy rally on handover anniversary,Hong Kong set for huge democracy rally,3.799999952316284
3571,the cfe is very important for european security.,the cfe is a cornerstone of european security.,5.0
4631,Vinnie Jones reveals cancer battle new,Vinnie Jones reveals he has skin cancer,4.0
590,The rollerblades are moving.,Two vehicles are going towards the camera.,0.800000011920929
686,I have the same thing.,I have had the same problem.,4.0
3842,Olympics Opening Ceremony A Hit Around Globe,Opening ceremony gives Olympics a rocking start,4.199999809265137
1150,A white jeep parked in front of a store.,A white Jeep parked on a street.,3.5
2457,One of the most well studied facets of temperament is how people respond to novelty.,One of the defining and well-studied characteristics of temperament is how people react to novelty.,4.800000190734863
282,A dog sniffing the bottom of a door.,A black and white dog sniffing at a closed door.,3.799999952316284
1028,"""Further testing is still under way, but at this stage, given the early detection, the outlook in such instances would be positive,"" the specialist said yesterday.","""But at this stage, given the early detection, the outlook in such instances would be positive,"" he said.",3.5
5746,President heading to Bahrain,President Xi: China to continue help to fight Ebola,0.0
204,A man is riding on a boat.,A man is tying in the machine.,0.4000000059604645
1651,Two men are setting up some electronic equpitment,Two dogs are wrestling on the ground in the snow.,0.0
2269,"@Frank Apisa, What you want to call it is up to you.","@Cyracuz, What you want to call it is up to you.",2.5
3750,Drug lord captured by marines in Mexico,Suspected drug lord known as ‘El Taliban’ held in Mexico,2.5999999046325684
2692,"The president began his speech by acknowledging the terrorist attacks in Saudi Arabia that killed at least 29 people, including seven Americans.","Bush, however, also lashed out at the terrorist bombings in Saudi Arabia that killed at least 29 people -- including a number of Americans.",3.200000047683716
4188,Not so Super Tuesday for Mitt Romney,Romney leads Santorum in GOP Super Tuesday contests,1.600000023841858
370,Trees are bending in storm.,Trees are hit by very hard winds.,2.6670000553131104
4558,Stocks soar on Wall St lead,Stocks slump on Wall Street,1.600000023841858
1389,Guatemala arrests software guru John McAfee,"Held in Guatemala, software guru McAfee fights deportation",3.4000000953674316
2161,Scenario A assumes that the CO growth rate accelerates by .%/yr.,It assumes that methane growth rate accelerates by .%/yr.,1.75
973,The man is using a sledghammer to break the concrete block that is on the other man.,A man breaks a slab of concrete that is lying on a prone man with a sledge hammer.,5.0
335,A man is breaking water jugs.,A woman is peeling garlic.,0.20000000298023224
4118,"Taliban pose as 'attractive women, on Facebook for spying",Taliban soldiers posing as pretty women on Facebook to get troops' secrets,4.599999904632568
4005,"FACTBOX-Security developments in Iraq, February 1","FACTBOX-Security developments in Pakistan, March 13",1.600000023841858
244,Several swimmers jump into the water.,Swimmers are racing in a lake.,1.75
425,The lady cracked two raw eggs.,The woman is cracking eggs into a bowl.,3.200000047683716
5332,"49 killed, 148 wounded in violent attacks in Iraq","15 killed, 90 wounded in fresh attacks in Iraq",2.200000047683716
3134,"Founders of the group are Matsushita Electric, Sony, Hitachi, NEC, Royal Philips Electronics, Samsung, Sharp and Toshiba.","CELF's founding members are Hitachi, Matsushita, NEC, Philips, Samsung, Sharp, Sony, and Toshiba.",3.4000000953674316
320,A group of people eat at a table outside.,A group of people sitting at a restaurant table.,3.200000047683716
578,Two women are lost and calling for help.,Two Asian men are gathering materials for their business and their child had to come with them.,0.20000000298023224
2368,And Nugent was a complete fool to say what he said.,Natalie was a complete fool to have insulted their fan base.,0.6000000238418579
310,A group of peoples posing in fur hats.,A group of cyclists in green and white with spectators looking on.,0.0
306,Large white cruise ship floating on water.,Large cruise ship floating on the water.,4.599999904632568
719,It makes absolutely NO difference.,"No, it makes no difference.",5.0
2847,"By late afternoon, the Dow Jones industrial average was up 12.81, or 0.1 percent, at 9,331.77, having gained 201 points Monday to its highest level since July 2002.","In morning trading, the Dow Jones industrial average was down 8.76, or 0.1 percent, at 9,310.20, having gained 201 points Monday.",1.25
822,Here is my advice based on my personal experience pumping breastmilk for twin boys for a full year.,"I understand that the first 3 days are the most important, so much so it is vital you do it then.",0.4000000059604645
882,The American Express Corp. has pledged at least $3 million of more than $5 million needed.,"The city had requested federal funds, but withdrew that request when American Express pledged at least $3 million.",3.200000047683716
127,A man is buttering a piece of bread.,A slow loris hanging on a cord.,0.0
603,A man holding a cat.,A man holding a dog.,3.0
2529,"Last week, his lawyers asked Warner to grant clemency under conditions that would have lead to a new sentencing hearing.","Last week, his lawyers asked Gov. Mark R. Warner to grant clemency, but the governor declined to intervene.",2.5
974,"I visited Peru in August, starting from Lima and touring for three weeks.",Cusco: High: 70F Low: 40F This is just before the rainy season (Dec-Mar) and crowds are general less.,0.20000000298023224
595,A man is walking in the rain.,A man and woman is walking in the grand.,1.5
864,"Yes, there is at least one to my knowledge.","To my knowledge, there's no time requirement.",1.0
1178,A woman in a black bikini top and jeans.,A woman in a black hat is standing by the subway.,1.0
170,A woman is chopping an onion.,A woman is chopping garlic with a knife.,1.7999999523162842
390,A bird flies across the water.,A bird flies above the water.,4.800000190734863
2046,"Z stalked him down, then shot him.","You claimed Zimmerman "" Stalked him down, then shot him "".",3.0
2187,"That's not the Moloch scene, though.",This is the Moloch scene.,2.4000000953674316
1038,PG&E Corp. shares were up 39 cents or 2.6 percent at $15.59 on the New York Stock Exchange on Tuesday.,PG&E's shares gained 24 cents to $15.44 during Tuesday's trading on the New York Stock Exchange.,2.200000047683716
50,A man is playing guitar.,A boy is playing a guitar.,3.200000047683716
4419,Syria denies reports of deadly Damascus nerve gas attack,US allies get help to repel Iranian computer attacks,0.0
5395,"Four civilians, three NATO soldiers killed in Afghanistan",Three NATO soldiers killed in Afghanistan,3.4000000953674316
4191,Teenager and father killed in crash,Three killed in horror crash are named,1.600000023841858
2943,"Toll, Australia's second-largest transport company, last week offered NZ75 a share for Tranz Rail.","Toll last week offered to buy the company for NZ75c a share, or $NZ158 million.",3.5
3149,"The Dow Jones industrial average <.DJI> was off 58.69 points, or 0.64 percent, at 9,137.86.","The Dow Jones industrial average .DJI fell 79.43 points, or 0.86 percent, to 9,117.12 on Friday.",2.4000000953674316
3314,"""The recent turnaround in the stock market and an easing in unemployment claims should keep consumer expectations at current levels and may signal more favorable economic times ahead.""","The recent turnaround in the stock market and an easing in unemployment claims ""may signal more favorable economic times ahead,"" she said.",3.933000087738037
586,people walk home,People waiting.,1.600000023841858
3065,"Once converted, BayStar will own an aggregate of approximately 2.95 million shares of SCO common stock or 17.5 percent of the company's outstanding shares.","The investment gives Larkspur, Calif.-based BayStar more than 2.9 million shares of SCO common stock, or 17.5 percent of the company's outstanding shares.",4.0
